school_code,udise_code,hss_code,vhse_code,name,type,level,established_year,address,pin_code,district,sub_district,education_district,assembly_constituency,parliament_constituency,latitude,longitude,is_coastal_area,is_hilly_area,principal_name,head_master_name,description,source_url,hse_start_year
25613,32080500503.0,,,Govt. L. P. S.Vadayampadi,Government,1 - 4,1916.0,Vadayampady,682308,Ernakulam,Kolancherry,Aluva,Kunnathunad,Chalakudy *,9.970506,76.44007899999998,True,True,,DALIA PAUL,"Govt. L. P. S.Vadayampadi is a Government educational institution established in 1916. Situated in the district of Ernakulam, it offers classes for levels 1 - 4. The campus spans across 46cent and features 5 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/25613,
47645,32040100703.0,,,MOOLAD HINDU ALPS,Aided,1 - 5,1921.0,moolad,673614,Kozhikode,Perambra,Thamarassery,Balusseri,Kozhikode,11.512199,75.78971799999998,True,True,,JAYASREE K,"MOOLAD HINDU ALPS is a Aided educational institution established in 1921. Situated in the district of Kozhikode, it offers classes for levels 1 - 5. The campus spans across 0.46 and features 11 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/47645,
16753,32041100406.0,,,Katameri UPS,Aided,1 - 7,1900.0,Katameri,673542,Kozhikode,Thodannur,Vatakara,Kuttiadi,Vadakara,11.636591,75.67983099999998,True,True,,ABDUSSALIM KIZHAKKE VEETTIL,"Katameri UPS is a Aided educational institution established in 1900. Situated in the district of Kozhikode, it offers classes for levels 1 - 7. The campus spans across 85 cent and features 17 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/16753,
21110,32060500108.0,9100.0,,M. E. S. TrustPublic SchoolKarimpara,Unaided Recognised,1 - 12,1985.0,KARIMPARA,678510,Palakkad,Kollamghode,Palakkad,Nenmara,Alathur (SC) *,,,True,True,No Data Found!,BINDU MATHEW,"M. E. S. TrustPublic SchoolKarimpara is a Unaided Recognised educational institution established in 1985. Situated in the district of Palakkad, it offers classes for levels 1 - 12. The campus spans across 0.90 and features 13 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/21110,2005.0
21638,32060600609.0,,,A. M. S. B. S.Kinasseri,Aided,1 - 7,1903.0,"THANNEERPANTHAL,KINASSERY",678701,Palakkad,Palakkad,Palakkad,Palakkad,Palakkad,10.729827,76.674751,True,True,,BINDU K R,"A. M. S. B. S.Kinasseri is a Aided educational institution established in 1903. Situated in the district of Palakkad, it offers classes for levels 1 - 7. The campus spans across 1.5 Acre and features 18 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/21638,
36455,32110600202.0,,,Model U P SchoolPallickal,Government,1 - 7,1890.0,pallickal,690503,Alappuzha,Kayamkulam,Mavelikkara,Kayamkulam,Alappuzha,9.178634,76.545675,True,True,,SREELETHA P,"Model U P SchoolPallickal is a Government educational institution established in 1890. Situated in the district of Alappuzha, it offers classes for levels 1 - 7. The campus spans across 1 ACRE 31 CENT and features 8 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/36455,
21702,32061001001.0,,,G. L. P. S. CherayaEast,Government,1 - 4,1956.0,Cheraya,678631,Palakkad,Parali,Palakkad,Kongad,Palakkad,10.874548,76.506271,True,True,,LEELA.C,"G. L. P. S. CherayaEast is a Government educational institution established in 1956. Situated in the district of Palakkad, it offers classes for levels 1 - 4. The campus spans across 0.4 and features 5 classrooms.",https://sametham.kite.kerala.gov.in/21702,
13441,32021501403.0,,,Urathur L.P.SchoolKalliad,Aided,1 - 5,1940.0,urathur,670593,Kannur,Irikur,Thaliparamba,Mattannur,Kannur,12.01244,75.577319,True,True,,SUJATHA.V.R,"Urathur L.P.SchoolKalliad is a Aided educational institution established in 1940. Situated in the district of Kannur, it offers classes for levels 1 - 5. The campus spans across 60 cent and features 5 classrooms.",https://sametham.kite.kerala.gov.in/13441,
20612,32061100708.0,,,L. V. A. L. P. S.Amayur,Aided,1 - 4,1947.0,AMAYUR,679303,Palakkad,Pattambi,Ottapalam,Pattambi,Palakkad,10.857823,76.18491199999998,True,True,,HASEENA C.M,"L. V. A. L. P. S.Amayur is a Aided educational institution established in 1947. Situated in the district of Palakkad, it offers classes for levels 1 - 4. The campus spans across 24 cent and features 11 classrooms. Students have access to excellent facilities including a Computer Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/20612,
25630,32080500204.0,,,Jama Ath L. P. S.Chelakkulam,Unaided Recognised,1 - 4,1995.0,Chelakkulam,683556,Ernakulam,Kolancherry,Aluva,Kunnathunad,Chalakudy *,,,True,True,,N M NABEESA,"Jama Ath L. P. S.Chelakkulam is a Unaided Recognised educational institution established in 1995. Situated in the district of Ernakulam, it offers classes for levels 1 - 4. The campus spans across 2500 sqft and features 4 classrooms. Students have access to excellent facilities including a Computer Lab and an Auditorium.",https://sametham.kite.kerala.gov.in/25630,
35404,32110500607.0,,,G. L. P. S. EvoorNorth,Government,1 - 4,1918.0,Evoor,690507,Alappuzha,Haripad,Alappuzha,Haripad,Alappuzha,9.23905,76.48558,True,True,,MINI K NAIR,"G. L. P. S. EvoorNorth is a Government educational institution established in 1918. Situated in the district of Alappuzha, it offers classes for levels 1 - 4. The campus spans across 95 cent and features 4 classrooms.",https://sametham.kite.kerala.gov.in/35404,
35412,32110500907.0,,,G. H. W. L. P. S.Thekkekara,Government,1 - 4,1947.0,267/IV/Pallippad,690103,Alappuzha,Haripad,Alappuzha,Haripad,Alappuzha,9.288111,76.50022199999998,True,True,,ELIZABETH RAJAN,"G. H. W. L. P. S.Thekkekara is a Government educational institution established in 1947. Situated in the district of Alappuzha, it offers classes for levels 1 - 4. The campus spans across 83cent and features 4 classrooms.",https://sametham.kite.kerala.gov.in/35412,
13116,32021400519.0,,,RAHMANIYA HS MUTTAM,Unaided Recognised,1 -10,2004.0,MUTTOM,670305,Kannur,Madayi,Thaliparamba,Kalliasseri,Kasaragod,,,True,True,,JAYARAJAN KALLAKKUDIYAN,"RAHMANIYA HS MUTTAM is a Unaided Recognised educational institution established in 2004. Situated in the district of Kannur, it offers classes for levels 1 -10. The campus spans across 3 and features 15 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/13116,
35203,32110100309.0,,,Govt. T. D. J. B. SAlappuzha,Government,1 - 4,1943.0,"NH-66, AN Puram, Iron Bridge PO",688011,Alappuzha,Alappuzha,Alappuzha,Ambalappuzha,Alappuzha,9.468067,76.34133799999998,True,True,,JAYAKUMARI K,"Govt. T. D. J. B. SAlappuzha is a Government educational institution established in 1943. Situated in the district of Alappuzha, it offers classes for levels 1 - 4. The campus spans across .22 and features 6 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/35203,
22050,32071802706.0,8076.0,,St Thomas College H.S. S. Thrissur,Aided,5 - 12,1889.0,St.Thomas College Road,680001,Thrissur,Thrissur East,Thrissur,Thrissur,Thrissur,10.522874,76.21952899999998,False,False,BABU K F,JOSHY V D,"St Thomas College H.S. S. Thrissur is a Aided educational institution established in 1889. Situated in the district of Thrissur, it offers classes for levels 5 - 12. The campus spans across 3.10 and features 49 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/22050,2000.0
17007,32041401006.0,,911017.0,G. V. H. S. SKinassery,Government,5 - 12,1962.0,KINASSERY,673007,Kozhikode,Kozhikode City,Kozhikode,Kozhikode South,Kozhikode,11.230318,75.815481,True,True,,SURESH BABU P P,"G. V. H. S. SKinassery is a Government educational institution established in 1962. Situated in the district of Kozhikode, it offers classes for levels 5 - 12. The campus spans across 3.95 Acre and features 51 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/17007,
38733,32120300704.0,,,L.P.S Konnappara,Aided,1 - 5,1951.0,Konnappara,689692,Pathanamthitta,Konni,Pathanamthitta,Konni,Pathanamthitta *,9.259016,76.86655299999998,True,True,,Shiney Mathew,"L.P.S Konnappara is a Aided educational institution established in 1951. Situated in the district of Pathanamthitta, it offers classes for levels 1 - 5. The campus spans across 1.14 and features 7 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/38733,
22644,32071403304.0,,,MARY RANI E. M. S.AMALANAGAR,Unaided Recognised,1 - 4,1991.0,amalanagar,680555,Thrissur,Thrissur West,Thrissur,Wadakkanchery,Alathur (SC) *,,,True,True,,JESSY V K,"MARY RANI E. M. S.AMALANAGAR is a Unaided Recognised educational institution established in 1991. Situated in the district of Thrissur, it offers classes for levels 1 - 4. The campus spans across nil and features 7 classrooms. Students have access to excellent facilities including a Computer Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/22644,
24526,32071000303.0,,,N. L. P. S Painoor,Aided,1 - 4,1937.0,PAINOOR,680567,Thrissur,Valappad,Chavakkad,Kaipamangalam,Chalakudy *,10.399706,76.124592,True,True,,AVIINA WILSON,"N. L. P. S Painoor is a Aided educational institution established in 1937. Situated in the district of Thrissur, it offers classes for levels 1 - 4. The campus spans across 10CENT and features 4 classrooms.",https://sametham.kite.kerala.gov.in/24526,
12532,32010700507.0,,,A. L. P. S. UdinurSouth Islamia,Aided,1 - 5,1925.0,udinur,670310,Kasaragod,Cheruvathur,Kanhangad,Trikkarippur,Kasaragod,12.157666,75.167443,True,True,,THAHIRA MTP,"A. L. P. S. UdinurSouth Islamia is a Aided educational institution established in 1925. Situated in the district of Kasaragod, it offers classes for levels 1 - 5. The campus spans across 61.5 cents and features 8 classrooms.",https://sametham.kite.kerala.gov.in/12532,
32380,32100400131.0,,,Sree NeelakanthaVidyapeedam Chirakadavu,Unaided Recognised,1 - 7,1993.0,chirakadavu,686519,Kottayam,Kanjrappilly,Kanjirappally,Kanjirappally,Pathanamthitta *,,,True,True,,MURALEEDHARAN NAIR,"Sree NeelakanthaVidyapeedam Chirakadavu is a Unaided Recognised educational institution established in 1993. Situated in the district of Kottayam, it offers classes for levels 1 - 7. The campus spans across 6.14 and features 9 classrooms. Students have access to excellent facilities including a Computer Lab and an Auditorium.",https://sametham.kite.kerala.gov.in/32380,
22640,32071802702.0,,,V. G. L. P. S.THRISSUR,Aided,1 - 4,1917.0,VIVEKODAYAM LANE,680001,Thrissur,Thrissur West,Thrissur,Thrissur,Thrissur,10.52827,76.211022,True,True,,SREEJA V,"V. G. L. P. S.THRISSUR is a Aided educational institution established in 1917. Situated in the district of Thrissur, it offers classes for levels 1 - 4. The campus spans across 54cents and features 6 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/22640,
45014,32101300407.0,,905001.0,Govt V H S SThalayolaparambu,Government,8 - 12,1906.0,Thalayolaparambu,686605,Kottayam,Vaikom,Kaduthuruthy,Vaikom,Kottayam,9.78522,76.44209399999998,True,True,,SREERENJITH . G,"Govt V H S SThalayolaparambu is a Government educational institution established in 1906. Situated in the district of Kottayam, it offers classes for levels 8 - 12. The campus spans across 3.49 and features 10 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/45014,
14838,32020901803.0,,,GLPS Vilamana,Government,1 - 5,1954.0,Vilamana,670703,Kannur,Iritty,Thalassery,Peravoor,Kannur,12.019352,75.682162,True,True,,Sheela Thomas,"GLPS Vilamana is a Government educational institution established in 1954. Situated in the district of Kannur, it offers classes for levels 1 - 5. The campus spans across 1 and features 5 classrooms. Students have access to excellent facilities including a Computer Lab and a Science Lab.",https://sametham.kite.kerala.gov.in/14838,
11224,32010100401.0,,,Avala A. L. P. S.Bayar,Aided,1 - 4,1896.0,Bayar,671348,Kasaragod,Manjeshwar,Kasaragod,Manjeshwar,Kasaragod,12.705521,75.00401599999998,True,True,,Shobha Pallavi K,"Avala A. L. P. S.Bayar is a Aided educational institution established in 1896. Situated in the district of Kasaragod, it offers classes for levels 1 - 4. The campus spans across 1.35 Cents and features 4 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/11224,
25013,32080101803.0,7169.0,,The Alwye SettlementH. S. Aluva,Unaided Recognised,5 - 12,1927.0,Aluva,683102,Ernakulam,Aluva,Aluva,Kalamassery,Ernakulam,,,False,False,Annie Philip,VASANTHAKUMARI P.K,"The Alwye SettlementH. S. Aluva is a Unaided Recognised educational institution established in 1927. Situated in the district of Ernakulam, it offers classes for levels 5 - 12. The campus spans across 16.679 acres and features 16 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/25013,2004.0
14329,32020400507.0,,,Pathiriyad JBS,Aided,1 - 4,1923.0,pathiriyad,670643,Kannur,Thalassery North,Thalassery,Dharmadam,Kannur,11.850178,75.527072,True,True,,REGHUNATH T,"Pathiriyad JBS is a Aided educational institution established in 1923. Situated in the district of Kannur, it offers classes for levels 1 - 4. The campus spans across 0.25 and features 8 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/14329,
21845,32060701501.0,,,A. M. L. P. S.Karkkitamkunnu,Aided,1 - 4,1918.0,Karkitamkunnu,678601,Palakkad,Mannarkkad,Mannarkkad,Mannarkad,Palakkad,11.035228,76.30067099999998,True,True,,T K ABDUL RAZAK,"A. M. L. P. S.Karkkitamkunnu is a Aided educational institution established in 1918. Situated in the district of Palakkad, it offers classes for levels 1 - 4. The campus spans across 1 acre and features 13 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/21845,
20646,32061100208.0,,,A. L. P. S.Perumudiyur,Aided,1 - 4,1916.0,perumudiyur,679303,Palakkad,Pattambi,Ottapalam,Pattambi,Palakkad,,,True,True,,PRASANNA V K,"A. L. P. S.Perumudiyur is a Aided educational institution established in 1916. Situated in the district of Palakkad, it offers classes for levels 1 - 4. The campus spans across 1 Acre and features 4 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/20646,
14614,32020700207.0,,,Koovappady Mopla LPS,Aided,1 - 4,1926.0,KOOVAPPADI,670643,Kannur,Kuthuparamba,Thalassery,Kuthuparamba,Vadakara,,,True,True,,NISHA V K,"Koovappady Mopla LPS is a Aided educational institution established in 1926. Situated in the district of Kannur, it offers classes for levels 1 - 4. The campus spans across 35 Cent and features 4 classrooms.",https://sametham.kite.kerala.gov.in/14614,
