school_code,total_area_acre,solar_power,drinking_water,net_connectivity,total_class_room,multi_media_room,total_smart_class_room,little_kites,total_staff_room,computer_lab,science_lab,survey_number_s,total_no_of_computers_available_in_the_school,total_no_of_printers_available_in_the_school,first_aid_room,public_addressing_system,kitchen,cctv,store_book_stationary,tv_hall,canteen,rainwater_harvesting,land_obtained_for_establishing_school,play_ground,waste_management_system,autism_park,dining_hall,auditorium,indoor_stadium,students_police,music_class_room,activities,agricultural_activity,land_protected_by,toilet,she_toilet,no_of_toilets_for_boys,no_of_toilets_for_girls,no_of_urinals_for_boys,no_of_urinals_for_girls,parking_space,garden,transportation,hostel_facility,building_type,bio_gas,incinerator_facility,building_plinth_area,building_ownership,library,electrification
19547,75 Cent,No,Well,Yes,15.0,No,0.0,No,1.0,No,No,108/3,10.0,0.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,No,No,No,No,No,No,No,,No,Partially,Yes,No,1.0,1.0,3.0,4.0,Yes,Yes,,No,Pucaa,No,No,785.81M2,Owned,YesNo of books: 1581,Yes
19858,0.17,No,Borewll,Yes,17.0,No,0.0,No,0.0,No,No,321/1,6.0,1.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,No,Fully,Yes,No,1.0,1.0,5.0,5.0,No,No,School Bus,No,Semi Pucca,No,No,5022 sqft,Owned,YesNo of books: 1468,Yes
36405,50 cent,No,Well,No,4.0,No,0.0,No,0.0,Yes,No,9/337-1,0.0,0.0,No,No,Yes,No,No,No,No,No,Government Owned,No,No,No,No,No,No,No,No,,No,Fully,Yes,No,2.0,1.0,2.0,0.0,No,No,,No,Pucaa,No,No,180sqm,Owned,No,No
19015,4.62,No,Well,Yes,83.0,Yes,83.0,Yes,4.0,Yes,Yes,"R.S.300/1,2,3",137.0,4.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,Yes,No,No,Yes,No,Scouts & Guides,Yes,Fully,Yes,Yes,33.0,68.0,30.0,18.0,Yes,Yes,,No,Pucaa,No,Yes,33200Sq.ft,Owned,YesNo of books: 7000,Yes
32239,1.5ACRE,No,Well,Yes,9.0,No,0.0,No,1.0,Yes,Yes,4/1730,4.0,1.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,Scouts & Guides,Yes,Partially,Yes,No,2.0,7.0,9.0,0.0,No,Yes,,No,Pucaa,No,No,636,Owned,YesNo of books: 1100,Yes
11029,5.64,No,Borewll,No,30.0,Yes,19.0,Yes,3.0,Yes,Yes,82,41.0,1.0,No,No,Yes,No,Yes,No,No,No,Government Owned,Yes  Football,Yes,No,No,Yes,No,No,No,NSS,Yes,Partially,Yes,Yes,5.0,15.0,15.0,15.0,Yes,No,,No,Pucaa,No,Yes,2,Owned,YesNo of books: 7500,Yes
16767,24 cent,No,Well,Yes,14.0,No,10.0,No,1.0,Yes,Yes,"221/8,221/9,231/14",5.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Owned by Manager,Yes  Badminton,No,No,No,No,No,No,No,Scouts & Guides,Yes,Nil,Yes,Yes,2.0,2.0,3.0,2.0,No,No,School Bus,No,Pucaa,No,No,712.94,Owned,YesNo of books: 2500,Yes
12561,2.14,No,Pub Tap & well,Yes,10.0,No,0.0,No,1.0,Yes,No,"23/1 pt 98.5, 20/1 pt 115.5",8.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,2.0,2.0,2.0,3.0,Yes,Yes,,No,Semi Pucca,No,Yes,4000 sqft,Owned,YesNo of books: 1650,Yes
30344,1,No,Public Tap,No,5.0,No,0.0,No,0.0,Yes,No,215/1 of KDH Village,4.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,No,No,No,No,No,No,No,Scouts & Guides,Yes,Partially,Yes,No,1.0,1.0,1.0,1.0,No,Yes,,No,Pucaa,No,No,187.77sqm,Owned,YesNo of books: 655,Yes
29065,2.46acre,No,Well,Yes,12.0,No,7.0,No,1.0,Yes,Yes,15/1162Q,12.0,3.0,No,Yes,Yes,No,No,No,No,No,Government Owned,Yes  Football,No,No,No,No,No,No,No,JRC,Yes,Nil,Yes,Yes,3.0,8.0,8.0,2.0,Yes,No,,No,Pucaa,No,Yes,12000 sq f,Owned,YesNo of books: 400,Yes
48438,1.35 Acre,No,Well,Yes,17.0,No,1.0,No,1.0,Yes,No,"33 /11,34 /14",6.0,1.0,No,Yes,Yes,Yes,Yes,No,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,Yes,No,No,No,No,,Yes,Partially,Yes,No,2.0,3.0,8.0,8.0,Yes,Yes,School Bus,No,Pucaa,No,No,11587sqf,Owned,YesNo of books: 1150,Yes
43113,1.5acre,No,Borewll,Yes,18.0,No,2.0,No,4.0,Yes,Yes,650/4,10.0,2.0,Yes,Yes,No,Yes,Yes,No,No,No,Owned by Manager,Yes  Badminton,No,No,No,Yes,No,No,No,,No,Fully,Yes,Yes,3.0,2.0,2.0,5.0,Yes,No,School Bus,No,Pucaa,No,No,"20,000sqft",Owned,YesNo of books: 2015,Yes
28043,3,No,Pub Tap & well,Yes,11.0,Yes,7.0,Yes,2.0,Yes,Yes,421,30.0,4.0,No,Yes,Yes,Yes,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,Yes,No,No,No,Scouts & Guides,Yes,Fully,Yes,Yes,13.0,5.0,15.0,2.0,Yes,Yes,,No,Pucaa,No,Yes,16800,Owned,YesNo of books: 1730,Yes
25636,1 acre 050 cent,No,Well,Yes,12.0,No,8.0,No,2.0,No,Yes,360/5,9.0,1.0,No,No,Yes,No,No,No,No,No,Government Owned,No,No,No,Yes,No,No,No,No,,Yes,Partially,Yes,Yes,3.0,4.0,6.0,3.0,Yes,Yes,,No,Pucaa,Yes,Yes,4000,Owned,YesNo of books: 2500,Yes
24349,1 Acre,No,Pub Tap & well,Yes,40.0,Yes,8.0,Yes,1.0,Yes,Yes,823,48.0,2.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Owned by Manager,Yes  Football / Volleyball,Yes,No,No,Yes,No,No,Yes,Scouts & Guides,Yes,Fully,Yes,Yes,6.0,23.0,4.0,17.0,No,Yes,,No,Pucaa,No,Yes,30,Owned,YesNo of books: 6000,Yes
41647,0.42,No,Well,Yes,8.0,No,1.0,No,0.0,No,No,581/14,7.0,2.0,No,Yes,Yes,No,No,No,No,No,Government Owned,No,No,No,No,No,No,No,No,,Yes,Fully,Yes,Yes,2.0,2.0,0.0,2.0,No,Yes,School Bus,No,Pucaa,No,No,306 sqm,Owned,YesNo of books: 1290,Yes
20456,1.111/2 acre,No,Borewll,Yes,13.0,No,3.0,No,1.0,Yes,Yes,66/12A,9.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,,Yes,Fully,Yes,Yes,2.0,3.0,12.0,10.0,No,Yes,,No,Pucaa,No,Yes,554.405 m2,Owned,YesNo of books: 1720,Yes
40352,1.23,No,Well,Yes,16.0,No,1.0,Yes,1.0,Yes,Yes,822/1/106,12.0,2.0,Yes,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,Yes,No,No,No,No,"JRC,NCC ,Scouts & Guides",Yes,Partially,Yes,Yes,2.0,3.0,2.0,3.0,Yes,Yes,,No,Pucaa,Yes,Yes,655.35 smr,Owned,YesNo of books: 1500,Yes
11342,1 (One Acre),No,Borewll,Yes,10.0,No,0.0,No,1.0,Yes,No,516,3.0,1.0,No,Yes,Yes,Yes,No,No,No,No,Owned by Manager,Yes  Football,No,No,No,No,No,No,No,,No,Fully,Yes,Yes,5.0,7.0,7.0,7.0,Yes,Yes,,No,Pucaa,No,No,195 Sqm.,Owned,YesNo of books: 300,Yes
32044,3.5acre,No,Well,Yes,20.0,No,9.0,Yes,1.0,Yes,Yes,"167/2,167/3,130/7,180/7",19.0,2.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Donated by well wishers,Yes  Badminton,Yes,No,No,Yes,No,No,Yes,JRC,Yes,Partially,Yes,Yes,2.0,16.0,4.0,0.0,Yes,Yes,School Bus,No,Pucaa,No,Yes,7200sqm,Owned,YesNo of books: 1000,Yes
40218,1 acre,No,Well,Yes,6.0,No,0.0,No,1.0,No,No,103/5,0.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,Yes,Nil,Yes,No,1.0,1.0,4.0,2.0,No,Yes,School Bus,No,Pucaa,No,No,4200sqft,Owned,YesNo of books: 900,Yes
47522,30cent,No,Public Tap,Yes,4.0,Yes,1.0,No,1.0,No,Yes,01/1/108,4.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Badminton,No,No,No,No,No,No,No,,Yes,Partially,Yes,Yes,3.0,3.0,3.0,3.0,Yes,No,,No,Semi Pucca,No,No,673.2m2,Owned,YesNo of books: 660,Yes
18202,67,No,Well,No,7.0,No,1.0,No,1.0,No,No,135/5,8.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,Yes,Partially,Yes,No,1.0,1.0,5.0,4.0,Yes,No,,No,Pucaa,No,No,18,Owned,YesNo of books: 1600,Yes
41561,1.45 acre,No,Pub Tap & well,Yes,9.0,No,1.0,No,1.0,No,No,331/7,8.0,1.0,No,No,Yes,Yes,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,JRC,Yes,Nil,Yes,No,2.0,4.0,0.0,5.0,No,Yes,,No,Semi Pucca,No,Yes,4500 sq.ft,Owned,No,Yes
15439,1 Area 38 Cent.,No,Well,Yes,17.0,No,0.0,No,0.0,No,No,17/3,3.0,3.0,No,No,Yes,No,No,No,No,Yes,Donated by well wishers,No,No,No,No,No,No,No,No,,No,Partially,Yes,Yes,3.0,2.0,7.0,0.0,No,No,,No,Semi Pucca,No,No,818.875,Owned,YesNo of books: 1491,Yes
20316,1 Acre,No,Well,Yes,8.0,Yes,4.0,Yes,1.0,Yes,No,190/2,5.0,1.0,Yes,No,Yes,No,Yes,Yes,No,No,Owned by Manager,Yes  Football / Volleyball,Yes,No,No,No,No,No,No,,Yes,Fully,Yes,No,3.0,4.0,1.0,1.0,Yes,Yes,School Bus,No,Pucaa,No,No,326.36,Owned,YesNo of books: 800,Yes
16712,1.8,No,Well,Yes,4.0,No,0.0,Yes,1.0,No,No,89/3,2.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,Yes,Nil,Yes,No,1.0,1.0,2.0,2.0,No,Yes,,No,Pucaa,No,No,900,Owned,YesNo of books: 800,Yes
19406,.75,No,Borewll,Yes,12.0,No,0.0,No,0.0,No,No,272/4,6.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Badminton,No,No,No,No,No,No,No,,Yes,Partially,Yes,No,3.0,3.0,7.0,8.0,Yes,No,,No,Pucaa,No,No,267.52,Owned,No,Yes
39001,312.5,No,Well,Yes,22.0,Yes,12.0,Yes,3.0,Yes,Yes,"319/2, 319/4, 320/5,321/10",30.0,2.0,No,Yes,Yes,Yes,Yes,Yes,No,No,Government Owned,No,Yes,No,No,No,No,Yes,No,Scouts & Guides,Yes,Partially,Yes,Yes,12.0,15.0,28.0,0.0,No,Yes,,No,Semi Pucca,No,Yes,700m2,Owned,YesNo of books: 1000,Yes
42623,50 cent,No,Well,No,4.0,No,1.0,No,1.0,No,No,122/6,2.0,1.0,No,No,Yes,No,No,No,No,No,Government Owned,No,No,No,Yes,No,No,No,No,,Yes,Partially,Yes,No,1.0,1.0,1.0,1.0,No,No,,No,Semi Pucca,No,No,2300 sq fe,Owned,YesNo of books: 650,Yes
26056,5.25,No,Pub Tap & well,Yes,44.0,Yes,37.0,Yes,5.0,Yes,Yes,"1017/1, 1017/2, 1018/1",45.0,6.0,No,Yes,Yes,Yes,Yes,Yes,No,No,Owned by Manager,Yes  Football / Volleyball,No,No,Yes,Yes,No,No,No,NCC,No,Partially,Yes,No,7.0,4.0,40.0,6.0,Yes,Yes,,No,Pucaa,No,Yes,1.15,Owned,YesNo of books: 9900,Yes
36061,2.90acre,No,Well,Yes,18.0,No,3.0,No,1.0,Yes,Yes,"33/6, 33/7, 47/5, 50/2",9.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,No,No,No,No,No,No,No,,Yes,Partially,Yes,No,1.0,1.0,1.0,1.0,Yes,Yes,School Bus,No,Pucaa,No,Yes,693.6 sq.m,Owned,YesNo of books: 300,Yes
35322,35 cent,No,Well,Yes,5.0,No,0.0,No,0.0,No,No,328/13,3.0,0.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Badminton,Yes,No,No,No,No,No,No,,Yes,Fully,Yes,No,1.0,1.0,1.0,1.0,Yes,Yes,,No,Pucaa,No,No,1600 sq.f,Owned,YesNo of books: 1120,Yes
21808,0.23,No,Well,Yes,7.0,No,1.0,No,1.0,No,No,104,5.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Donated by well wishers,No,No,No,No,Yes,No,No,No,,Yes,Partially,Yes,Yes,1.0,4.0,4.0,4.0,No,No,,No,Pucaa,No,Yes,288m,Owned,YesNo of books: 510,Yes
13745,0.83,No,Well,Yes,6.0,No,5.0,No,1.0,No,No,"52/9,51/8,52/26,52/30,52/8",1.0,0.0,No,No,Yes,No,No,Yes,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,1.0,1.0,2.0,2.0,No,Yes,,No,Semi Pucca,No,No,300sq.mtr,Owned,YesNo of books: 550,Yes
45022,4.65.12,No,Well,Yes,27.0,Yes,22.0,Yes,2.0,Yes,Yes,"907/6A,907/6B,120/11A,122/9B,",49.0,2.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Donated by well wishers,Yes  Football / Volleyball,Yes,No,No,No,No,Yes,No,Scouts & Guides,Yes,Fully,Yes,Yes,9.0,23.0,55.0,0.0,Yes,Yes,,No,Pucaa,No,Yes,17492.85sq,Owned,YesNo of books: 2000,Yes
21447,85 sent,No,Pub Tap & well,Yes,14.0,No,1.0,No,1.0,Yes,Yes,115/A and 166/1,9.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,3.0,4.0,1.0,2.0,No,Yes,,No,Semi Pucca,No,No,5764 sq ft,Owned,YesNo of books: 550,Yes
16056,4.93,Yes,Well,Yes,19.0,No,19.0,Yes,1.0,Yes,Yes,RS-18 (1/1) of Chellattupoyil,32.0,2.0,No,Yes,Yes,Yes,No,No,No,No,Donated by well wishers,Yes  Football,No,No,No,No,No,Yes,No,Scouts & Guides,No,Fully,Yes,No,10.0,16.0,8.0,2.0,Yes,No,,No,Semi Pucca,No,Yes,2280.493sm,Owned,YesNo of books: 4000,Yes
18378,91 cent,No,Well,Yes,22.0,No,1.0,No,1.0,Yes,Yes,"345/2,  345/3",6.0,1.0,No,Yes,Yes,No,Yes,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,Scouts & Guides,Yes,Partially,Yes,No,2.0,5.0,11.0,15.0,Yes,Yes,School Bus,No,Pucaa,No,No,29300 sqft,Owned,YesNo of books: 780,Yes
44012,94.35 cent,Yes,Public Tap,Yes,19.0,Yes,6.0,Yes,2.0,Yes,Yes,124-1 38.20 aar,28.0,2.0,No,No,Yes,Yes,Yes,Yes,No,No,Donated by well wishers,No,No,No,No,Yes,No,Yes,No,JRC,No,Fully,Yes,Yes,8.0,10.0,7.0,2.0,Yes,Yes,,No,Pucaa,No,Yes,1019.53,Owned,YesNo of books: 12453,Yes
39047,3.4,No,Pub Tap & well,Yes,40.0,Yes,25.0,Yes,5.0,Yes,Yes,"370/9, 370/11,365/10",45.0,2.0,No,Yes,Yes,Yes,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,Yes,Yes,No,Yes,No,Scouts & Guides,Yes,Fully,Yes,Yes,12.0,20.0,24.0,28.0,Yes,Yes,,No,Pucaa,Yes,Yes,1625.98,Owned,YesNo of books: 3000,Yes
24056,3acres,Yes,Well,Yes,54.0,Yes,18.0,Yes,3.0,Yes,Yes,215/4,10.0,2.0,No,Yes,Yes,No,Yes,No,No,No,Government Owned,Yes  Football / Volleyball / Badminton,No,No,Yes,No,No,Yes,No,NSS & NCC,Yes,Partially,Yes,No,9.0,12.0,13.0,5.0,Yes,Yes,School Bus,No,Semi Pucca,No,Yes,8000square,Owned,YesNo of books: 5000,Yes
19054,1.23 acr,No,Well,Yes,88.0,Yes,24.0,Yes,3.0,Yes,Yes,000,53.0,4.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Government Owned,No,No,No,Yes,No,No,Yes,No,JRC,Yes,Fully,Yes,Yes,5.0,24.0,24.0,37.0,No,Yes,School Bus,No,Pucaa,No,Yes,000,Owned,YesNo of books: 5000,Yes
41040,3.5,No,Well,Yes,17.0,No,11.0,Yes,2.0,Yes,Yes,"85/7,01,29,90",15.0,1.0,Yes,No,Yes,Yes,Yes,No,No,No,Owned by Manager,Yes  Football / Volleyball,Yes,No,Yes,Yes,No,Yes,No,Scouts & Guides,Yes,Fully,Yes,Yes,4.0,3.0,10.0,8.0,Yes,Yes,School Bus,No,Pucaa,No,Yes,26.6 METER,Owned,YesNo of books: 5000,Yes
42665,4 Acre 99 Cent,No,Pub Tap & well,Yes,14.0,No,1.0,Yes,2.0,Yes,Yes,751/752/753/754,5.0,1.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,Yes,Yes,No,No,No,,Yes,Fully,Yes,No,3.0,3.0,12.0,12.0,Yes,No,School Bus,No,Pucaa,No,Yes,2966,Owned,YesNo of books: 150,Yes
18567,0.89,No,Well,Yes,8.0,No,1.0,No,1.0,No,No,"203/21,254/1",6.0,0.0,No,Yes,Yes,No,No,No,No,No,Donated by well wishers,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,2.0,2.0,4.0,4.0,No,No,,No,Pucaa,No,No,4745,Owned,YesNo of books: 1500,Yes
39209,50cent,No,Well,Yes,7.0,No,0.0,No,1.0,Yes,No,324/8,2.0,1.0,No,No,Yes,No,No,No,No,Yes,Pvt. Management Handover to Govt.,No,No,No,No,Yes,No,No,No,,Yes,Partially,Yes,Yes,1.0,1.0,2.0,2.0,No,No,,No,Pucaa,No,No,373,Owned,YesNo of books: 1000,Yes
30433,1-Acre,No,Well,No,10.0,No,1.0,No,0.0,No,No,847,5.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Government Owned,No,No,No,Yes,Yes,No,No,No,,Yes,Fully,Yes,Yes,1.0,1.0,1.0,1.0,No,Yes,,No,Pucaa,No,No,4000,Owned,YesNo of books: 1100,Yes
19681,2,No,Well,Yes,50.0,Yes,2.0,No,2.0,Yes,Yes,340/14,28.0,1.0,No,No,Yes,Yes,Yes,Yes,No,Yes,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,Scouts & Guides,Yes,Partially,Yes,No,7.0,10.0,10.0,10.0,Yes,No,School Bus,No,Pucaa,No,No,20800,Owned,YesNo of books: 3500,Yes
44552,4 Acre,No,Well,Yes,27.0,Yes,0.0,No,1.0,Yes,Yes,245/3,5.0,1.0,No,Yes,Yes,No,Yes,No,No,No,Owned by Manager,Yes  Football / Volleyball,Yes,No,No,No,No,No,No,,Yes,Fully,Yes,No,1.0,1.0,1.0,1.0,Yes,Yes,,No,Katcha,No,No,14000 Sq F,Owned,YesNo of books: 1600,Yes
14215,.05,No,Public Tap,Yes,4.0,No,0.0,No,0.0,No,No,198/1,3.0,0.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,2.0,1.0,2.0,1.0,No,No,,No,Pucaa,No,No,68.76,Owned,YesNo of books: 1100,Yes
44928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,
21835,1.15,No,Well,Yes,22.0,Yes,12.0,No,1.0,Yes,No,125/1A2C2A1A1A1,13.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,,Yes,Fully,Yes,No,3.0,3.0,10.0,10.0,No,Yes,School Bus,No,Pucaa,No,No,1500 m2,Owned,YesNo of books: 2000,Yes
19781,1.86,Yes,Well,Yes,32.0,Yes,9.0,No,1.0,Yes,Yes,"5/23 ,6/23",20.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Government Owned,Yes  Football,Yes,No,No,No,No,No,No,,Yes,Fully,Yes,Yes,8.0,8.0,6.0,10.0,No,Yes,,No,Pucaa,No,Yes,14400 Sqft,Owned,No,Yes
17081,3,Yes,Well,Yes,12.0,Yes,12.0,Yes,2.0,Yes,Yes,48/1 to 48/4,16.0,3.0,No,Yes,Yes,Yes,No,No,No,Yes,Government Owned,Yes  Football,No,No,No,No,No,No,No,JRC,Yes,Partially,Yes,No,10.0,14.0,6.0,0.0,No,No,School Bus,No,Pucaa,No,No,14000sqft,Owned,YesNo of books: 5730,Yes
26237,24.882 cents,No,Pub Tap & well,Yes,4.0,No,2.0,No,0.0,Yes,No,174/4 & 180/16,4.0,2.0,No,Yes,Yes,Yes,No,Yes,No,No,Owned by Manager,Yes  Badminton,No,No,No,No,No,No,No,,Yes,Partially,Yes,No,1.0,1.0,2.0,1.0,Yes,Yes,,No,Semi Pucca,No,No,2000 sq ft,Owned,YesNo of books: 1000,Yes
47604,25 cent,No,Well,No,8.0,No,1.0,No,0.0,No,No,45/1A,2.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,Yes,Nil,Yes,No,1.0,1.0,1.0,1.0,No,Yes,,No,Semi Pucca,No,No,315 m2,Owned,YesNo of books: 300,Yes
14033,8.1/2,No,Well,Yes,37.0,No,25.0,Yes,4.0,Yes,Yes,"13/5,14/1,14/4",32.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Owned by Manager,Yes  Football / Volleyball,Yes,No,Yes,Yes,No,No,No,"NSS,NCC ,Scouts & Guides",Yes,Nil,Yes,Yes,12.0,18.0,26.0,5.0,Yes,Yes,,No,Pucaa,No,No,3777.25,Owned,YesNo of books: 7970,Yes
44009,1.5,No,Public Tap,Yes,16.0,No,3.0,No,1.0,Yes,Yes,8/16,12.0,1.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Government Owned,Yes  Badminton,Yes,No,No,No,No,No,No,JRC,Yes,Fully,Yes,Yes,1.0,6.0,1.0,1.0,No,No,School Bus,No,Pucaa,No,Yes,5000,Owned,YesNo of books: 1368,Yes
42334,1.01,No,Well,Yes,12.0,No,2.0,No,1.0,Yes,No,444/1/7,5.0,0.0,Yes,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,Yes,No,No,No,No,,Yes,Partially,Yes,No,1.0,1.0,4.0,4.0,No,Yes,School Bus,No,Pucaa,No,No,7000Sq.Ft,Owned,YesNo of books: 570,Yes
42661,1acer 50cent,No,Pub Tap & well,No,8.0,No,1.0,No,1.0,Yes,No,4399,5.0,1.0,No,No,Yes,No,No,No,No,Yes,Donated by well wishers,No,Yes,No,No,No,No,No,No,JRC,Yes,Partially,Yes,No,1.0,1.0,4.0,4.0,Yes,Yes,,No,Pucaa,No,No,525.98,Owned,YesNo of books: 2065,Yes
41547,50 scent,No,Well,Yes,7.0,No,1.0,No,1.0,Yes,No,"175/30,175/2-2",5.0,5.0,Yes,No,No,No,No,Yes,No,No,Owned by Manager,Yes  Badminton,Yes,No,Yes,Yes,No,No,Yes,,Yes,Fully,Yes,No,2.0,2.0,2.0,2.0,Yes,Yes,School Bus,No,Pucaa,No,Yes,5000 sqft,Owned,YesNo of books: 200,Yes
36468,2 hector 24 are,No,Well,Yes,8.0,No,0.0,No,1.0,Yes,Yes,328/2,2.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Football / Volleyball,Yes,No,Yes,No,No,No,No,,Yes,Partially,Yes,No,2.0,3.0,0.0,0.0,Yes,No,,No,Pucaa,No,No,297.04sq m,Owned,YesNo of books: 3110,Yes
13707,1,No,Pub Tap & well,Yes,5.0,No,4.0,No,0.0,Yes,No,131 &136,5.0,2.0,No,Yes,Yes,No,No,No,No,No,Donated by an Organization,Yes  Football,No,No,Yes,Yes,No,No,No,,Yes,Fully,Yes,No,1.0,2.0,1.0,2.0,No,Yes,School Bus,No,Pucaa,No,No,305.68,Owned,YesNo of books: 1700,Yes
37431,1acre 50 cent,No,Pub Tap & well,Yes,10.0,No,1.0,No,1.0,No,No,272/6,1.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Badminton,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,Yes,1.0,1.0,1.0,2.0,Yes,No,,No,Pucaa,No,No,545MQ,Owned,YesNo of books: 450,Yes
39501,3.22 Acre,No,Well,Yes,7.0,Yes,7.0,Yes,1.0,Yes,Yes,316/317/318,50.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Government Owned,No,Yes,No,Yes,No,No,No,Yes,JRC,Yes,Fully,Yes,Yes,5.0,5.0,6.0,6.0,Yes,No,,No,Pucaa,No,Yes,3500 sq fe,Owned,YesNo of books: 1500,Yes
32423,1 Acre,No,Well,Yes,12.0,No,0.0,No,1.0,Yes,No,180,10.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,Yes,Yes,No,No,No,,Yes,Partially,Yes,No,4.0,5.0,2.0,2.0,Yes,Yes,,No,Pucaa,No,No,558.35sq.m,Owned,No,Yes
33435,50 CENT,No,Well,Yes,5.0,No,0.0,No,1.0,Yes,No,"614/1B, 541/1",2.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,2.0,2.0,1.0,1.0,Yes,Yes,,No,Pucaa,No,No,236.02 sqm,Owned,YesNo of books: 140,Yes
32379,65 Cents,No,Well,Yes,9.0,Yes,1.0,No,1.0,Yes,No,"235/1/177/72B, 225/1/23",5.0,1.0,Yes,Yes,No,Yes,Yes,Yes,No,No,Donated by an Organization,Yes  Badminton,Yes,No,Yes,Yes,Yes,No,Yes,,No,Fully,Yes,Yes,6.0,4.0,5.0,7.0,Yes,Yes,School Bus,No,Pucaa,No,No,476 sq mtr,Owned,YesNo of books: 350,Yes
19410,62 cent,No,Well,Yes,15.0,No,1.0,No,1.0,Yes,Yes,138/3A,5.0,1.0,Yes,No,Yes,No,Yes,Yes,No,No,Government Owned,No,No,No,No,Yes,No,No,No,,Yes,Fully,Yes,Yes,3.0,3.0,1.0,1.0,No,Yes,,No,Pucaa,No,Yes,3800 sqft,Owned,YesNo of books: 500,Yes
15029,3,No,Well,Yes,13.0,Yes,13.0,No,2.0,Yes,Yes,412,17.0,2.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Pvt. Management Handover to Govt.,Yes  Football,Yes,No,No,No,No,No,No,"NSS,NCC ,Scouts & Guides",Yes,Nil,Yes,No,19.0,21.0,11.0,0.0,Yes,Yes,,No,Pucaa,No,Yes,152.4 sq.m,Owned,YesNo of books: 2500,Yes
